,code,total_pop,avg_age,pop_dens,eld_dep_ratio,total_house,ho_ar_001,ho_ar_002,ho_ar_003,ho_ar_004,ho_ar_005,ho_ar_006,ho_ar_007,ho_ar_008,ho_ar_009,ho_ar_999,1970s,1980s,1990s,2000-2004,2005-2009,2010-2014,2015-2020,no_yr_data,ho_gb_001,ho_gb_002,ho_gb_003,ho_gb_004,ho_gb_005,ho_gb_006,ho_gb_999,total_corp,cp_bnu_001,cp_bnu_002,cp_bnu_003,cp_bnu_004,cp_bnu_005,cp_bnu_006,cp_bnu_007,cp_bnu_008,cp_bnu_009,cp_bnu_010,cp_bnu_011,cp_bnu_012,cp_bnu_013,cp_bnu_014,cp_bnu_015,cp_bnu_016,cp_bnu_017,cp_bnu_018,cp_bnu_019,cp_bnu_999,cp_bem_001,cp_bem_002,cp_bem_003,cp_bem_004,cp_bem_005,cp_bem_006,cp_bem_007,cp_bem_008,cp_bem_009,cp_bem_010,cp_bem_011,cp_bem_012,cp_bem_013,cp_bem_014,cp_bem_015,cp_bem_016,cp_bem_017,cp_bem_018,cp_bem_019,cp_bem_999,do_index,si_index,dong_index,fire_count
2580,35040440010002,598,57.2,23.7,564.0,302,0.0,29.0,68.0,114.0,77.0,9.0,5.0,0.0,0.0,0.0,98.0,0.0,95.0,16.0,25.0,18.0,0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,35,40,440,1.0
2581,35040440010003,524,52.1,167.5,280.9,244,6.0,25.0,72.0,84.0,41.0,9.0,6.0,0.0,0.0,0.0,86.0,14.0,45.0,13.0,18.0,0.0,0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,104,0.0,0.0,5.0,0.0,0.0,0.0,58.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,107.0,0.0,44.0,0.0,13.0,0.0,0.0,0.0,19.0,37.0,15.0,0.0,7.0,0.0,35,40,440,1.0
2582,35040440010004,502,53.6,70.4,382.4,238,0.0,11.0,76.0,78.0,58.0,11.0,0.0,0.0,0.0,0.0,82.0,16.0,43.0,16.0,21.0,6.0,0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35,40,440,1.0
2583,35040510010001,131,37.1,107.6,52.2,42,0.0,0.0,0.0,15.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,11.0,18.0,0,0.0,0.0,37.0,0.0,0.0,5.0,7.0,0.0,142,0.0,0.0,56.0,0.0,0.0,23.0,28.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1158.0,0.0,26.0,136.0,110.0,74.0,23.0,0.0,0.0,0.0,9.0,82.0,0.0,48.0,58.0,0.0,12.0,0.0,35,40,510,2.0
2584,35040510010002,118,38.8,1710.1,54.5,33,0.0,0.0,0.0,11.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,12.0,37.0,0,0.0,0.0,25.0,0.0,0.0,8.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,22.0,0.0,35,40,510,1.0
2585,35040510010003,223,25.3,2137.4,64.3,38,0.0,13.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,42.0,0,0.0,0.0,18.0,0.0,17.0,0.0,0.0,0.0,108,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,46.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,111.0,0.0,85.0,0.0,23.0,11.0,0.0,8.0,0.0,56.0,38.0,10.0,16.0,0.0,35,40,510,
2586,35040510010004,277,36.6,2036.6,52.3,81,5.0,16.0,6.0,16.0,22.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,16.0,25.0,0,0.0,18.0,47.0,0.0,0.0,12.0,0.0,0.0,298,0.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,113.0,0.0,0.0,5.0,0.0,0.0,0.0,28.0,13.0,21.0,41.0,0.0,0.0,0.0,7.0,0.0,0.0,18.0,119.0,0.0,265.0,7.0,19.0,7.0,0.0,5.0,14.0,62.0,132.0,34.0,60.0,0.0,35,40,510,5.0
2587,35040510010005,102,37.0,427.6,30.0,32,0.0,0.0,7.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,7.0,0.0,15.0,0,0.0,0.0,27.0,0.0,0.0,5.0,0.0,0.0,86,0.0,0.0,8.0,0.0,0.0,11.0,19.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,17.0,8.0,0.0,52.0,36.0,11.0,24.0,40.0,36.0,0.0,6.0,0.0,145.0,14.0,0.0,0.0,17.0,0.0,35,40,510,
2588,35040510010006,361,51.8,178.5,393.9,155,0.0,5.0,52.0,79.0,13.0,0.0,0.0,0.0,0.0,0.0,74.0,20.0,30.0,7.0,0.0,0.0,0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,13.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,456.0,0.0,8.0,12.0,33.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,28.0,0.0,12.0,0.0,35,40,510,3.0
2589,35040510010007,362,45.3,2160.5,167.4,115,6.0,9.0,16.0,44.0,11.0,15.0,10.0,0.0,0.0,0.0,36.0,45.0,27.0,8.0,6.0,0.0,0,0.0,0.0,74.0,0.0,0.0,41.0,6.0,0.0,597,0.0,0.0,15.0,0.0,0.0,15.0,239.0,0.0,136.0,0.0,23.0,0.0,29.0,6.0,0.0,14.0,33.0,20.0,62.0,0.0,0.0,0.0,30.0,0.0,0.0,106.0,536.0,0.0,311.0,114.0,424.0,0.0,96.0,26.0,64.0,64.0,247.0,35.0,93.0,0.0,35,40,510,3.0
2590,35040510010008,165,39.1,2715.4,61.8,48,0.0,0.0,5.0,15.0,12.0,6.0,0.0,0.0,0.0,0.0,8.0,7.0,5.0,22.0,0.0,47.0,0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,27.0,0.0,35,40,510,
2591,35040510010009,57,40.5,514.1,66.7,18,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,39.0,0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,22.0,0.0,0.0,0.0,82.0,0.0,149.0,7.0,14.0,15.0,8.0,0.0,35,40,510,
2592,35040510010010,645,46.0,1841.0,234.5,218,0.0,15.0,25.0,77.0,43.0,33.0,18.0,0.0,0.0,0.0,85.0,57.0,30.0,12.0,7.0,0.0,0,0.0,0.0,182.0,0.0,32.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,56.0,40.0,0.0,42.0,24.0,67.0,0.0,24.0,0.0,766.0,81.0,40.0,0.0,37.0,0.0,35,40,510,
2593,35040510010011,212,33.8,3157.1,32.8,58,0.0,0.0,0.0,16.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,9.0,44.0,0,0.0,0.0,42.0,0.0,12.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,25.0,34.0,0.0,0.0,0.0,0.0,9.0,0.0,59.0,22.0,0.0,15.0,0.0,35,40,510,
2594,35040510010012,97,34.7,2173.6,41.7,26,0.0,0.0,0.0,6.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,35,40,510,
2595,35040510010013,317,44.9,386.7,173.2,115,0.0,0.0,29.0,43.0,17.0,11.0,8.0,0.0,0.0,0.0,54.0,26.0,14.0,0.0,0.0,0.0,0,0.0,0.0,103.0,0.0,0.0,12.0,0.0,0.0,105,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,7.0,0.0,0.0,19.0,79.0,0.0,40.0,25.0,12.0,0.0,68.0,8.0,0.0,33.0,12.0,0.0,28.0,0.0,35,40,510,
2596,35040510010014,404,42.9,1257.5,155.2,149,0.0,12.0,14.0,59.0,31.0,18.0,9.0,0.0,0.0,0.0,42.0,15.0,33.0,8.0,21.0,0.0,0,0.0,5.0,100.0,0.0,42.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,15.0,0.0,27.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,11.0,0.0,13.0,0.0,35,40,510,
2597,35040510010101,722,27.8,106594.1,7.9,237,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,35,40,510,
2598,35040510010102,847,25.8,84246.3,6.3,285,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,40,510,
2599,35040510010103,792,26.1,157847.6,6.4,284,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,40,510,
2600,35040510010104,711,27.6,76102.2,9.2,221,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,40,510,
2601,35040510010105,694,27.5,103649.6,10.2,225,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,510,
2602,35040510010201,680,39.3,46159.7,72.5,266,0.0,88.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,510,
2603,35040510010202,489,37.1,92954.7,51.5,177,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,40,510,
2604,35040510010203,610,35.8,65425.1,42.4,209,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,40,510,
2605,35040510010301,864,45.8,75390.7,208.5,525,0.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,40,510,
2606,35040510010302,683,45.3,81938.1,179.5,385,0.0,378.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,40,510,
2607,35040510010401,517,34.9,55423.9,42.5,205,0.0,86.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,510,
2608,35040510010402,585,34.4,64259.3,34.5,190,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,510,
2609,35040510010501,743,29.8,90648.1,12.7,234,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,510,
2610,35040510010502,830,34.8,63095.2,30.6,254,0.0,0.0,60.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,35,40,510,
2611,35040510010601,782,30.0,91342.0,19.8,270,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,35,40,510,
2612,35040510010602,865,29.4,97143.2,16.6,303,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,510,
2613,35040510010603,848,29.4,102629.0,12.4,299,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,510,
2614,35040510010604,557,30.6,51725.6,13.1,189,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,35,40,510,
2615,35040510010605,602,36.1,84587.6,27.9,192,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,40,510,1.0
2616,35040510010701,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,40,510,
2617,35040520010001,326,45.3,787.3,200.0,110,0.0,10.0,10.0,57.0,10.0,15.0,6.0,0.0,0.0,0.0,37.0,26.0,15.0,6.0,0.0,0.0,0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,14.0,0.0,35,40,520,
2618,35040520020001,340,51.0,62.5,313.2,141,0.0,11.0,19.0,72.0,28.0,0.0,7.0,0.0,0.0,0.0,61.0,14.0,32.0,11.0,8.0,0.0,0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,35,40,520,
2619,35040520030001,278,45.6,403.5,211.8,96,0.0,7.0,16.0,39.0,22.0,6.0,5.0,0.0,0.0,0.0,29.0,24.0,19.0,6.0,0.0,6.0,0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,9.0,0.0,6.0,0.0,35,40,520,
2620,35040520030101,865,29.9,66360.1,18.4,300,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,40,520,
2621,35040520030102,800,30.3,69210.5,17.0,255,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,35,40,520,
2622,35040520040001,580,45.3,4578.8,190.7,186,0.0,13.0,33.0,62.0,22.0,32.0,14.0,6.0,0.0,0.0,65.0,35.0,19.0,20.0,5.0,0.0,0,0.0,0.0,163.0,15.0,0.0,8.0,0.0,0.0,106,0.0,0.0,8.0,0.0,0.0,6.0,26.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,23.0,0.0,0.0,0.0,13.0,0.0,0.0,21.0,41.0,17.0,34.0,0.0,11.0,0.0,16.0,11.0,174.0,84.0,35.0,0.0,39.0,0.0,35,40,520,
2623,35040520050001,442,46.7,5115.0,203.5,158,0.0,13.0,18.0,73.0,25.0,12.0,11.0,5.0,0.0,0.0,63.0,35.0,39.0,0.0,0.0,0.0,0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,47.0,0.0,35,40,520,
2624,35040530010001,385,48.6,279.6,276.7,145,0.0,5.0,37.0,66.0,22.0,11.0,0.0,0.0,0.0,0.0,36.0,41.0,31.0,5.0,9.0,0.0,0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,35,40,530,
2625,35040530020001,316,34.7,2931.4,132.1,61,0.0,0.0,8.0,24.0,6.0,5.0,8.0,6.0,0.0,0.0,13.0,0.0,17.0,0.0,5.0,80.0,0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,45.0,0.0,16.0,0.0,0.0,0.0,0.0,198.0,32.0,8.0,15.0,0.0,35,40,530,
2626,35040530020002,222,42.1,1040.0,132.4,64,0.0,0.0,9.0,19.0,22.0,0.0,5.0,0.0,0.0,0.0,6.0,16.0,21.0,0.0,5.0,0.0,0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,8.0,0.0,35,40,530,
2627,35040530020003,629,43.8,6128.8,132.6,195,0.0,0.0,34.0,77.0,41.0,13.0,20.0,0.0,0.0,0.0,48.0,49.0,41.0,10.0,7.0,5.0,0,0.0,0.0,177.0,0.0,15.0,0.0,0.0,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,5.0,37.0,5.0,7.0,5.0,0.0,0.0,0.0,25.0,30.0,7.0,27.0,0.0,35,40,530,2.0
2628,35040530020004,955,35.8,3056.1,42.7,335,0.0,58.0,144.0,117.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,105.0,14.0,5.0,7.0,0.0,0,0.0,0.0,47.0,268.0,20.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,8.0,33.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,61.0,0.0,80.0,0.0,25.0,6.0,0.0,0.0,0.0,58.0,45.0,14.0,47.0,0.0,35,40,530,
