,code,total_pop,avg_age,pop_dens,eld_dep_ratio,total_house,ho_ar_001,ho_ar_002,ho_ar_003,ho_ar_004,ho_ar_005,ho_ar_006,ho_ar_007,ho_ar_008,ho_ar_009,ho_ar_999,1970s,1980s,1990s,2000-2004,2005-2009,2010-2014,2015-2020,no_yr_data,ho_gb_001,ho_gb_002,ho_gb_003,ho_gb_004,ho_gb_005,ho_gb_006,ho_gb_999,total_corp,cp_bnu_001,cp_bnu_002,cp_bnu_003,cp_bnu_004,cp_bnu_005,cp_bnu_006,cp_bnu_007,cp_bnu_008,cp_bnu_009,cp_bnu_010,cp_bnu_011,cp_bnu_012,cp_bnu_013,cp_bnu_014,cp_bnu_015,cp_bnu_016,cp_bnu_017,cp_bnu_018,cp_bnu_019,cp_bem_001,cp_bem_002,cp_bem_003,cp_bem_004,cp_bem_005,cp_bem_006,cp_bem_007,cp_bem_008,cp_bem_009,cp_bem_010,cp_bem_011,cp_bem_012,cp_bem_013,cp_bem_014,cp_bem_015,cp_bem_016,cp_bem_017,cp_bem_018,cp_bem_019,cp_bem_999,do_index,si_index,dong_index,fire_count
13,35011600030001,511,57.9,86.5,1672.7,151,0.0,15.0,41.0,45.0,25.0,15.0,7.0,0.0,0.0,0.0,49.0,23.0,29.0,11.0,9.0,5.0,11.0,0.0,0.0,150.0,0.0,0.0,0.0,5.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,6.0,0.0,35,11,600,
14,35011610010001,502,50.8,10121.1,608.3,194,18.0,46.0,44.0,29.0,15.0,19.0,9.0,6.0,8.0,0.0,74.0,14.0,7.0,20.0,53.0,0.0,0.0,0.0,62.0,129.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,0.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,35,11,610,1.0
15,35011610010002,580,47.7,492.3,226.7,213,0.0,16.0,34.0,138.0,0.0,7.0,0.0,0.0,0.0,0.0,43.0,23.0,16.0,11.0,0.0,112.0,0.0,0.0,25.0,91.0,95.0,0.0,0.0,5.0,0.0,48,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,0.0,0.0,89.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,34.0,0.0,18.0,0.0,35,11,610,
16,35011610010003,505,50.7,8170.3,482.4,215,0.0,9.0,94.0,68.0,23.0,10.0,6.0,0.0,0.0,0.0,78.0,113.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,74.0,18.0,6.0,0.0,0.0,57,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,0.0,10.0,36.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,5.0,37.0,0.0,35,11,610,
17,35011610010004,503,51.7,3305.6,445.7,177,0.0,19.0,44.0,58.0,13.0,19.0,11.0,5.0,0.0,0.0,79.0,18.0,45.0,13.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,10.0,0.0,0.0,0.0,24.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,0.0,0.0,5.0,32.0,0.0,18.0,0.0,0.0,0.0,8.0,0.0,18.0,68.0,38.0,0.0,7.0,0.0,35,11,610,
18,35011610010005,451,52.5,8904.3,1637.5,157,0.0,24.0,35.0,33.0,26.0,18.0,6.0,10.0,0.0,0.0,67.0,21.0,32.0,17.0,11.0,0.0,0.0,0.0,6.0,143.0,0.0,0.0,8.0,0.0,0.0,50,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,44.0,14.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,12.0,0.0,16.0,0.0,35,11,610,
19,35011610010006,349,61.7,307.1,1055.6,39,0.0,8.0,11.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,5.0,0.0,35,11,610,1.0
20,35011610010007,429,51.6,6679.2,394.3,197,0.0,8.0,158.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,153.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,150.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,35,11,610,1.0
21,35011610010008,551,49.8,41437.8,340.5,359,0.0,323.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,128.0,0.0,0.0,0.0,0.0,19.0,0.0,338.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,610,
22,35011610010009,461,51.3,5537.8,558.3,194,5.0,14.0,77.0,82.0,7.0,0.0,0.0,0.0,0.0,0.0,51.0,119.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,65.0,88.0,28.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,8.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,91.0,277.0,0.0,5.0,0.0,35,11,610,
23,35011610010010,626,47.5,6873.6,352.3,265,0.0,0.0,147.0,102.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,180.0,52.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,610,
24,35011610010011,433,45.3,33013.0,189.8,189,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,610,
25,35011610010012,614,52.1,14549.6,625.8,275,0.0,0.0,72.0,176.0,14.0,0.0,0.0,0.0,0.0,0.0,141.0,114.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,188.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,35,11,610,2.0
26,35011610010501,507,47.1,34609.8,256.8,226,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,610,
27,35011610010601,545,41.6,67202.4,117.6,203,0.0,0.0,109.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35,11,610,
28,35011610010901,395,46.5,72847.0,195.5,174,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,610,
29,35011610011001,553,42.9,33743.0,127.6,222,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,610,1.0
30,35011610011002,446,44.6,28037.3,187.5,185,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,610,
31,35011610011101,492,49.1,54245.6,508.0,218,0.0,0.0,145.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,610,
32,35011620010001,390,63.9,9035.7,1009.1,56,0.0,0.0,0.0,10.0,7.0,0.0,10.0,13.0,10.0,0.0,0.0,18.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,18.0,0.0,0.0,33.0,46.0,0.0,46.0,0.0,19.0,5.0,14.0,11.0,0.0,26.0,170.0,0.0,17.0,0.0,35,11,620,
33,35011620010002,624,42.9,8487.2,185.2,250,5.0,17.0,115.0,94.0,5.0,5.0,0.0,0.0,6.0,0.0,29.0,5.0,124.0,13.0,12.0,56.0,0.0,0.0,64.0,46.0,123.0,15.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,35,11,620,
34,35011620010003,542,43.9,6563.8,188.5,107,0.0,0.0,0.0,26.0,0.0,0.0,8.0,33.0,28.0,0.0,0.0,30.0,67.0,8.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0,48.0,32.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,84.0,92.0,0.0,23.0,0.0,35,11,620,
35,35011620010004,450,40.8,5416.3,308.7,118,0.0,41.0,12.0,20.0,0.0,6.0,0.0,0.0,26.0,0.0,10.0,23.0,11.0,33.0,0.0,13.0,11.0,0.0,46.0,53.0,0.0,12.0,7.0,10.0,0.0,107,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,64.0,0.0,12.0,0.0,14.0,0.0,0.0,16.0,82.0,21.0,49.0,0.0,35,11,620,
36,35011620010005,516,42.6,6534.6,275.0,149,0.0,18.0,51.0,54.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,63.0,5.0,62.0,0.0,0.0,0.0,0.0,18.0,53.0,75.0,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,42.0,29.0,0.0,42.0,77.0,0.0,12.0,6.0,24.0,18.0,10.0,363.0,7.0,25.0,0.0,35,11,620,
37,35011620010006,363,50.1,2635.6,640.0,42,0.0,0.0,0.0,5.0,0.0,8.0,5.0,0.0,15.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,19.0,23.0,0.0,302,0.0,0.0,5.0,0.0,0.0,6.0,48.0,0.0,163.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,14.0,16.0,25.0,0.0,0.0,38.0,0.0,0.0,250.0,139.0,0.0,643.0,23.0,31.0,9.0,44.0,0.0,39.0,42.0,226.0,35.0,71.0,0.0,35,11,620,
38,35011620010007,511,38.7,8908.5,122.4,184,0.0,63.0,51.0,36.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,21.0,92.0,24.0,33.0,0.0,0.0,99.0,39.0,31.0,12.0,0.0,5.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,13.0,46.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1411.0,0.0,37.0,0.0,35,11,620,1.0
39,35011620010008,630,45.8,10776.1,172.0,154,0.0,20.0,18.0,18.0,10.0,7.0,10.0,45.0,25.0,0.0,13.0,21.0,101.0,13.0,0.0,0.0,0.0,0.0,46.0,106.0,0.0,0.0,0.0,0.0,0.0,67,0.0,0.0,5.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,17.0,27.0,0.0,13.0,0.0,0.0,0.0,5.0,20.0,0.0,107.0,40.0,0.0,19.0,0.0,35,11,620,
40,35011620010009,594,29.3,1398.1,150.0,72,0.0,7.0,11.0,26.0,5.0,0.0,0.0,0.0,17.0,0.0,15.0,0.0,18.0,0.0,0.0,9.0,19.0,0.0,28.0,42.0,0.0,0.0,0.0,5.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,31.0,0.0,0.0,0.0,37.0,0.0,0.0,303.0,215.0,0.0,12.0,0.0,35,11,620,
41,35011620010010,603,41.9,25966.4,142.4,222,0.0,0.0,90.0,127.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,115.0,5.0,57.0,49.0,0.0,0.0,0.0,6.0,216.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35,11,620,
42,35011620010101,655,46.7,32600.4,230.9,237,0.0,0.0,0.0,0.0,0.0,56.0,143.0,38.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,35,11,620,
43,35011620010201,424,44.0,34320.7,156.8,164,0.0,0.0,0.0,78.0,0.0,30.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,620,
44,35011620010202,441,42.7,35207.9,122.5,155,0.0,0.0,0.0,0.0,0.0,149.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,11,620,
45,35011620010203,495,42.2,33182.3,92.3,179,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,620,
46,35011620010301,652,46.8,30823.6,236.1,247,0.0,0.0,0.0,98.0,0.0,72.0,66.0,11.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35,11,620,
47,35011620010401,426,42.1,55713.6,139.5,155,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,620,
48,35011620010402,487,45.0,36761.9,168.4,173,0.0,0.0,0.0,75.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,620,
49,35011620010601,609,42.5,63779.3,130.8,248,0.0,0.0,156.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,620,
50,35011620010701,484,43.8,52209.0,144.4,174,0.0,0.0,0.0,117.0,0.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,620,
51,35011620010901,372,44.7,39738.1,173.2,153,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,620,1.0
52,35011620011001,410,34.6,43041.6,33.3,128,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,35,11,620,
53,35011620011002,615,37.1,55818.4,44.2,209,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,620,
54,35011620011201,483,45.0,47295.4,164.5,179,0.0,0.0,62.0,61.0,0.0,40.0,16.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,11,620,
55,35011620011202,512,47.6,33182.6,253.3,210,0.0,0.0,88.0,95.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,620,2.0
56,35011620011301,450,34.2,40002.5,26.1,152,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,620,
57,35011620011401,462,44.2,39240.2,195.1,169,0.0,0.0,34.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,620,
58,35011620011402,368,47.4,55675.8,287.1,133,0.0,0.0,0.0,55.0,0.0,47.0,31.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,11,620,
59,35011620011501,419,44.5,35577.0,144.4,155,0.0,0.0,18.0,104.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,620,
